################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  2.1577694941261696E-01 a       305     0    31     1     5
  1.5929024775985445E-01 a       306     0    31     1     6
 -3.4681724515750842E-02 a       307     0    31     1     7
 -1.1442287268823062E-01 a       308     0    31     1     8
 -3.5774645312796299E-01 a       309     0    31     1     9
  4.2026644156756693E-03 a       310     0    31     1    10
 -1.2899095169364747E-01 a       311     0    32     1     1
 -6.0353042546870039E-01 a       312     0    32     1     2
  6.0677003354031186E-02 a       313     0    32     1     3
  5.6182337044012147E-02 a       314     0    32     1     4
 -2.0243950281900935E-01 a       315     0    32     1     5
  1.2643106296676004E-01 a       316     0    32     1     6
  2.1435466454344371E-01 a       317     0    32     1     7
 -9.1652843978533377E-02 a       318     0    32     1     8
 -5.0014212135418255E-02 a       319     0    32     1     9
  2.3871618713308404E-01 a       320     0    32     1    10
 -1.6216510145629137E-01 a       321     0    33     1     1
  2.8833806555729469E-02 a       322     0    33     1     2
  1.7045493621328200E-01 a       323     0    33     1     3
 -2.0207659934825831E-01 a       324     0    33     1     4
 -9.7807891106682920E-02 a       325     0    33     1     5
  9.9862398949701836E-02 a       326     0    33     1     6
 -7.6361829134037232E-02 a       327     0    33     1     7
 -1.7372149021935582E-02 a       328     0    33     1     8
 -2.1337909888619924E-01 a       329     0    33     1     9
  1.2960275531369565E-03 a       330     0    33     1    10
  2.7474091478350317E-02 a       331     0    34     1     1
  4.4454227446457251E-01 a       332     0    34     1     2
  4.0808748424020325E-01 a       333     0    34     1     3
 -1.2525364237029421E-01 a       334     0    34     1     4
 -1.0960462710585456E-01 a       335     0    34     1     5
  4.9030015912668527E-02 a       336     0    34     1     6
 -1.2073337694784451E-01 a       337     0    34     1     7
  4.4222818392532066E-02 a       338     0    34     1     8
 -1.6069001092828578E-01 a       339     0    34     1     9
 -2.6370384291112298E-01 a       340     0    34     1    10
  6.6095895147613090E-02 a       341     0    35     1     1
  4.1907130374129513E-02 a       342     0    35     1     2
 -1.0274369622481185E-01 a       343     0    35     1     3
 -3.0670306466227686E-02 a       344     0    35     1     4
 -8.6170627225417337E-02 a       345     0    35     1     5
  6.8006299904905615E-02 a       346     0    35     1     6
  2.6555840264023300E-01 a       347     0    35     1     7
 -3.4702078353195127E-03 a       348     0    35     1     8
  8.7956888910405137E-02 a       349     0    35     1     9
 -5.4585900086424888E-03 a       350     0    35     1    10
 -3.7637161719500399E-02 a       351     0    36     1     1
 -4.0177173593654560E-02 a       352     0    36     1     2
  1.5707011105421187E-01 a       353     0    36     1     3
 -1.4951142824996133E-01 a       354     0    36     1     4
 -2.1911496283023166E-02 a       355     0    36     1     5
 -5.9392250911680163E-02 a       356     0    36     1     6
  4.0827386056558362E-02 a       357     0    36     1     7
 -1.9582860316649672E-02 a       358     0    36     1     8
  8.7403207109861894E-02 a       359     0    36     1     9
 -2.4428575135431677E-02 a       360     0    36     1    10
  1.9169243782539180E-01 a       361     0    37     1     1
  2.3153302235990800E-01 a       362     0    37     1     2
  1.9307710149752963E-01 a       363     0    37     1     3
 -8.2298677198207618E-02 a       364     0    37     1     4
 -1.7179286361949730E-01 a       365     0    37     1     5
