################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.0819643427322629E-01 a       436     0    30     1     1
  1.4799939603755188E-01 a       437     0    30     1     2
  3.9237044146581648E-02 a       438     0    30     1     3
 -2.2715519696592526E-01 a       439     0    30     1     4
 -1.9135005027747695E-01 a       440     0    30     1     5
 -8.6894109876422002E-02 a       441     0    30     1     6
 -2.7961560317172677E-02 a       442     0    30     1     7
 -1.9431011739091983E-01 a       443     0    30     1     8
 -2.2877279984207308E-01 a       444     0    30     1     9
 -7.1254731164601169E-03 a       445     0    30     1    10
  5.5848386369568612E-02 a       446     0    30     1    11
  3.0042818262882226E-01 a       447     0    30     1    12
  9.3741730283935371E-02 a       448     0    30     1    13
  2.6436017078251961E-01 a       449     0    30     1    14
  2.4430638664517872E-02 a       450     0    30     1    15
  1.8735585062999632E-01 a       451     0    31     1     1
  1.6560075548711442E-01 a       452     0    31     1     2
  1.3129061198970667E-02 a       453     0    31     1     3
 -8.6654834493112509E-02 a       454     0    31     1     4
  1.3045214070451003E-01 a       455     0    31     1     5
  5.4788659106867775E-02 a       456     0    31     1     6
  1.5854288726213212E-03 a       457     0    31     1     7
  5.1068992440718074E-02 a       458     0    31     1     8
 -1.9725303422641757E-01 a       459     0    31     1     9
  1.0865373120073786E-01 a       460     0    31     1    10
 -1.0415040972169923E-01 a       461     0    31     1    11
 -1.4688639352521504E-01 a       462     0    31     1    12
  2.8494565900236363E-01 a       463     0    31     1    13
 -6.0718838960127516E-02 a       464     0    31     1    14
 -3.4858512775143354E-02 a       465     0    31     1    15
  1.1647440894712328E-01 a       466     0    32     1     1
  1.2669652898938835E-01 a       467     0    32     1     2
 -6.1829776957500249E-02 a       468     0    32     1     3
 -1.5264543914815432E-01 a       469     0    32     1     4
  1.0277960068379928E-01 a       470     0    32     1     5
  3.2335255310966785E-03 a       471     0    32     1     6
 -7.5304257855278625E-02 a       472     0    32     1     7
 -4.9361846318258566E-02 a       473     0    32     1     8
 -1.8132876755669441E-01 a       474     0    32     1     9
  7.8565422856434225E-02 a       475     0    32     1    10
  8.7203541469451903E-02 a       476     0    32     1    11
 -2.5094060422459835E-01 a       477     0    32     1    12
  1.8773536246785524E-01 a       478     0    32     1    13
 -1.2090107899799312E-02 a       479     0    32     1    14
 -1.3956513347931077E-01 a       480     0    32     1    15
 -1.3680185646522836E-03 a       481     0    33     1     1
  7.8929812459106075E-02 a       482     0    33     1     2
 -1.3650130719552125E-01 a       483     0    33     1     3
  1.1891357322097609E-01 a       484     0    33     1     4
  9.3372924391800602E-02 a       485     0    33     1     5
 -2.5239055702095192E-01 a       486     0    33     1     6
  2.9557146541563784E-01 a       487     0    33     1     7
  2.2312574913145050E-01 a       488     0    33     1     8
  1.0640574394513973E-02 a       489     0    33     1     9
 -1.6186309247104608E-01 a       490     0    33     1    10
 -2.1540006570793771E-01 a       491     0    33     1    11
 -8.0380321108868155E-02 a       492     0    33     1    12
 -2.4564016315850281E-02 a       493     0    33     1    13
