################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.2261271173133337E-01 a       409     0    28     1     4
 -2.0980589077484185E-01 a       410     0    28     1     5
 -1.7985402763931825E-02 a       411     0    28     1     6
 -2.6881858381565975E-02 a       412     0    28     1     7
 -9.9309341482129374E-02 a       413     0    28     1     8
 -1.3597852745379982E-01 a       414     0    28     1     9
 -6.0816973412292294E-02 a       415     0    28     1    10
 -6.6574529748474623E-02 a       416     0    28     1    11
 -4.7104650895351666E-02 a       417     0    28     1    12
 -3.3298448341671943E-01 a       418     0    28     1    13
 -2.1450729417154218E-01 a       419     0    28     1    14
 -3.8886935760629640E-02 a       420     0    28     1    15
  3.0779779630247087E-02 a       421     0    29     1     1
 -2.5117742933504522E-01 a       422     0    29     1     2
  2.2882701031180408E-03 a       423     0    29     1     3
  3.8538729765517664E-02 a       424     0    29     1     4
 -4.8755674329330512E-01 a       425     0    29     1     5
  4.9632393105271017E-01 a       426     0    29     1     6
  2.0924451188489135E-01 a       427     0    29     1     7
  2.5204802311693963E-01 a       428     0    29     1     8
 -7.3685768385250081E-02 a       429     0    29     1     9
 -3.5018940497033919E-02 a       430     0    29     1    10
  8.1340804816794321E-01 a       431     0    29     1    11
 -2.4918770636914536E-01 a       432     0    29     1    12
 -1.9084245575515296E-01 a       433     0    29     1    13
  5.8607301691255709E-01 a       434     0    29     1    14
 -1.2876498826817590E-01 a       435     0    29     1    15
 -1.6521904686491712E-01 a       436     0    30     1     1
  3.4573593171769118E-01 a       437     0    30     1     2
  1.0993460293115177E-01 a       438     0    30     1     3
 -8.7834847147236342E-02 a       439     0    30     1     4
 -2.7724735184420346E-01 a       440     0    30     1     5
  1.0161459393335440E-02 a       441     0    30     1     6
  2.3082869331387304E-01 a       442     0    30     1     7
  2.8552851522661948E-01 a       443     0    30     1     8
 -6.3402728547142968E-03 a       444     0    30     1     9
 -1.7634815683741126E-01 a       445     0    30     1    10
 -2.8537788340894399E-01 a       446     0    30     1    11
 -1.7250457564679206E-01 a       447     0    30     1    12
  1.2222754031355706E-01 a       448     0    30     1    13
 -2.0925295762875853E-01 a       449     0    30     1    14
  5.3770493927182150E-01 a       450     0    30     1    15
  1.1796586745871973E+00 a       451     0    31     1     1
  4.9085775708795359E-01 a       452     0    31     1     2
  6.4718408789138304E-01 a       453     0    31     1     3
  9.1612130192101326E-01 a       454     0    31     1     4
 -5.1795693947398924E-01 a       455     0    31     1     5
 -1.4073220877643655E+00 a       456     0    31     1     6
  1.2753536641001983E+00 a       457     0    31     1     7
 -4.2251350325727849E-01 a       458     0    31     1     8
  1.1059061014650537E-01 a       459     0    31     1     9
  7.0814842749556217E-01 a       460     0    31     1    10
 -2.2799571513004749E-01 a       461     0    31     1    11
 -3.5943763185477473E-01 a       462     0    31     1    12
 -5.4281346317527801E-01 a       463     0    31     1    13
  1.9454164093033943E-01 a       464     0    31     1    14
 -8.7401740787091831E-01 a       465     0    31     1    15
  7.4026938790154082E-02 a       466     0    32     1     1
  2.0151522389238993E-02 a       467     0    32     1     2
  2.1738205515652637E-01 a       468     0    32     1     3
  3.7799705158580788E-01 a       469     0    32     1     4
  6.4822052150680587E-01 a       470     0    32     1     5
  2.9045816216601389E-01 a       471     0    32     1     6
  6.3221860018534659E-01 a       472     0    32     1     7
  2.3304070184791273E-01 a       473     0    32     1     8
  6.3092340077141595E-01 a       474     0    32     1     9
 -9.8026078471730838E-02 a       475     0    32     1    10
  1.4678484328988248E-01 a       476     0    32     1    11
 -1.3540831325707056E-01 a       477     0    32     1    12
  1.2886861026061542E+00 a       478     0    32     1    13
  7.5619563506788079E-01 a       479     0    32     1    14
 -3.2518537065282954E-01 a       480     0    32     1    15
 -3.0105690023364152E-02 a       481     0    33     1     1
 -9.6223083595659911E-02 a       482     0    33     1     2
  8.4087867964968088E-01 a       483     0    33     1     3
  7.5651665702867255E-01 a       484     0    33     1     4
